file,status,applied,had_frontmatter,changes,error
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\azure_monitor_architecture_walkthrough.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\azure_policy_overview.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\azure_resource_manager_templates.md,changed,no,no,fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/azure_management_and_governance/azure_resource_manager_templates.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\comparing_azure_rbac_azure_policy_and_azure_blueprints.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\creating_an_arm_template_using_vs_code.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\implementing_azure_policies_at_scale.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\infrastructure_as_code_foundations.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\introduction_to_azure_manager.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\introduction_to_azure_policy.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\introduction_to_azure_resource_manager.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\telemetry_governance_through_systems_thinking.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\azure_management_and_governance\troubleshooting_with_confidence_exploring_azure_monitor_data_sources.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\cloud_computing_trends_and_innovations.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\cloud_deployment_models.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\deployment_model_selection.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_api_management.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_compute.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_event_grid.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_logic_apps.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_pricing_calculator.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_service_bus.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_service_bus_connecting_and_integrating_applications.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\azure_traffic_manager_overview.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\glossary_load_balancer_terms.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\overview_azure_services.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_core_azure_services\understanding_api_and_azure_api_management.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\exploring_IaaS_PaaS_SaaS.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\gen_ai_in_business.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\gen_ai_under_the_hood.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\infrastructure_benefits_of_cloud_computing.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\intro_cloud_computing_basics_concepts.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\intro_gen_ai.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\module_summary_intro_to_cloud_computing.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\pitfalls_shortcomings_gen_ai.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\security_and_compliance.md,changed,no,yes,,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes\seven_layer_osi_model.md,changed,no,yes,fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes/seven_layer_osi_model.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_notes.md,changed,no,no,fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/course_notes.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\course_recap_cloud_computing_essentials_with_azure_management.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\07_cloud_computing_essentials_with_azure_management\README.md,changed,no,no,fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/07_cloud_computing_essentials_with_azure_management/README.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\08_azure_cloud_services\artifacts.md,changed,no,no,fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/artifacts.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\08_azure_cloud_services\azure_architecture_map.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/azure_architecture_map.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\08_azure_cloud_services\azure_networking_manifest.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\08_azure_cloud_services\course_notes\azure_compute\azure_compute_models.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_compute_models.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\08_azure_cloud_services\course_notes\azure_compute\azure_compute_overview.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_compute_overview.md,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\08_azure_cloud_services\course_notes\azure_compute\azure_kubernetes_service_in_depth.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_kubernetes_service_in_depth.md; converted adinkra to list,
C:\Users\digitalscorpyun\sankofa_temple\Anacostia\science\it_foundations\curriculum\microsoft_cloud_support_associate\08_azure_cloud_services\course_notes\azure_compute\azure_kubernetes_service_overview.md,changed,no,yes,renamed grok_ctx_reflection -> ctx_grok_reflection; fixed path -> science/it_foundations/curriculum/microsoft_cloud_support_associate/08_azure_cloud_services/course_notes/azure_compute/azure_kubernetes_service_overview.md; converted adinkra to list,
